"Date","Price","Open","High","Low","Vol.","Change %"
"04/03/2021","0.001283","0.001316","0.001472","0.001283","2.48B","-4.58%"
"04/02/2021","0.001344","0.001103","0.001353","0.001103","4.81B","21.89%"
"04/01/2021","0.001103","0.001060","0.001140","0.001060","1.74B","3.99%"
"03/31/2021","0.001060","0.001122","0.001122","0.001013","1.99B","-5.32%"
"03/30/2021","0.001120","0.001072","0.001144","0.001071","1.36B","4.49%"
"03/29/2021","0.001072","0.001105","0.001144","0.001072","1.50B","-2.98%"
"03/28/2021","0.001105","0.000962","0.001142","0.000962","2.66B","14.90%"
"03/27/2021","0.000962","0.000951","0.000985","0.000935","889.03M","0.94%"
"03/26/2021","0.000953","0.000894","0.000954","0.000894","979.97M","5.85%"
"03/25/2021","0.000900","0.000995","0.000995","0.000882","1.17B","-10.07%"
"03/24/2021","0.001001","0.001095","0.001135","0.000995","1.02B","-8.64%"
"03/23/2021","0.001095","0.001151","0.001158","0.001095","464.27M","-4.83%"
"03/22/2021","0.001151","0.001295","0.001295","0.001151","548.45M","-11.05%"
"03/21/2021","0.001294","0.001324","0.001341","0.001280","415.14M","-2.87%"
"03/20/2021","0.001332","0.001274","0.001410","0.001274","877.21M","4.17%"
"03/19/2021","0.001279","0.001318","0.001318","0.001252","2.12B","-3.00%"
"03/18/2021","0.001318","0.001440","0.001443","0.001290","1.79B","-8.47%"
"03/17/2021","0.001440","0.001449","0.001578","0.001396","1.02B","-1.36%"
"03/16/2021","0.001460","0.001260","0.001523","0.001260","2.28B","15.78%"
"03/15/2021","0.001261","0.001384","0.001384","0.001216","710.23M","-9.97%"
"03/14/2021","0.001401","0.001317","0.001543","0.001253","1.31B","6.38%"
"03/13/2021","0.001317","0.001155","0.001384","0.001124","1.88B","14.02%"
"03/12/2021","0.001155","0.001020","0.001155","0.001000","770.08M","13.24%"
"03/11/2021","0.001020","0.000998","0.001024","0.000977","256.04M","2.22%"
"03/10/2021","0.000998","0.001005","0.001018","0.000968","361.55M","-0.72%"
"03/09/2021","0.001005","0.000998","0.001010","0.000979","710.91M","0.72%"
"03/08/2021","0.000998","0.001033","0.001033","0.000939","2.22B","-3.45%"
"03/07/2021","0.001033","0.000760","0.001045","0.000741","5.96B","36.75%"
"03/06/2021","0.000756","0.000689","0.000756","0.000689","247.32M","9.74%"
"03/05/2021","0.000689","0.000705","0.000705","0.000668","188.38M","-2.45%"
"03/04/2021","0.000706","0.000753","0.000760","0.000704","400.00M","-6.44%"
"03/03/2021","0.000754","0.000746","0.000781","0.000746","289.22M","1.20%"
"03/02/2021","0.000746","0.000769","0.000789","0.000735","246.93M","-3.08%"
"03/01/2021","0.000769","0.000754","0.000769","0.000731","243.61M","1.87%"
"02/28/2021","0.000755","0.000818","0.000818","0.000725","336.03M","-8.25%"
"02/27/2021","0.000823","0.000862","0.000869","0.000823","199.82M","-4.39%"
"02/26/2021","0.000861","0.000888","0.000892","0.000857","391.80M","-3.08%"
"02/25/2021","0.000888","0.000960","0.000984","0.000888","364.45M","-7.49%"
"02/24/2021","0.000960","0.000934","0.000960","0.000898","515.31M","2.75%"
"02/23/2021","0.000934","0.001062","0.001062","0.000785","693.75M","-11.99%"
"02/22/2021","0.001062","0.001179","0.001179","0.001028","769.55M","-9.98%"
"02/21/2021","0.001179","0.000951","0.001179","0.000951","969.94M","23.79%"
"02/20/2021","0.000953","0.001145","0.001145","0.000953","890.56M","-16.77%"
"02/19/2021","0.001145","0.001007","0.001145","0.000980","772.74M","13.62%"
"02/18/2021","0.001007","0.000927","0.001032","0.000927","1.01B","8.71%"
"02/17/2021","0.000927","0.000891","0.000967","0.000786","1.17B","3.75%"
"02/16/2021","0.000893","0.000915","0.000932","0.000887","311.86M","-2.40%"
"02/15/2021","0.000915","0.000986","0.000986","0.000855","724.11M","-7.58%"
"02/14/2021","0.000990","0.001002","0.001024","0.000960","1.19B","-2.20%"
"02/13/2021","0.001013","0.000930","0.001190","0.000930","1.75B","8.89%"
"02/12/2021","0.000930","0.000927","0.000960","0.000912","715.84M","-0.43%"
"02/11/2021","0.000934","0.000783","0.000934","0.000783","1.13B","19.27%"
"02/10/2021","0.000783","0.000771","0.000873","0.000750","1.08B","1.51%"
"02/09/2021","0.000771","0.000615","0.000771","0.000615","1.84B","25.11%"
"02/08/2021","0.000617","0.000549","0.000617","0.000549","670.06M","12.31%"
"02/07/2021","0.000549","0.000488","0.000549","0.000474","405.12M","12.52%"
"02/06/2021","0.000488","0.000473","0.000509","0.000471","485.15M","3.09%"
"02/05/2021","0.000473","0.000447","0.000476","0.000447","393.18M","5.55%"
"02/04/2021","0.000448","0.000460","0.000470","0.000433","565.75M","-1.98%"
"02/03/2021","0.000458","0.000486","0.000488","0.000450","352.07M","-5.83%"
"02/02/2021","0.000486","0.000484","0.000491","0.000470","275.72M","0.77%"
"02/01/2021","0.000482","0.000471","0.000502","0.000448","708.41M","2.42%"
"01/31/2021","0.000471","0.000368","0.000471","0.000368","1.41B","27.85%"
"01/30/2021","0.000368","0.000365","0.000405","0.000361","533.70M","-0.70%"
"01/29/2021","0.000371","0.000346","0.000401","0.000346","1.74B","6.87%"
"01/28/2021","0.000347","0.000314","0.000364","0.000314","1.82B","10.50%"
"01/27/2021","0.000314","0.000349","0.000349","0.000314","363.63M","-10.12%"
"01/26/2021","0.000349","0.000350","0.000352","0.000341","310.90M","-0.22%"
"01/25/2021","0.000350","0.000352","0.000363","0.000350","217.72M","-1.74%"
"01/24/2021","0.000356","0.000355","0.000360","0.000352","228.81M","0.28%"
"01/23/2021","0.000355","0.000361","0.000361","0.000349","442.02M","-1.69%"
"01/22/2021","0.000361","0.000362","0.000371","0.000351","371.41M","-1.06%"
"01/21/2021","0.000365","0.000398","0.000398","0.000364","488.02M","-8.21%"
"01/20/2021","0.000398","0.000390","0.000402","0.000383","470.82M","-0.49%"
"01/19/2021","0.000400","0.000385","0.000426","0.000385","639.93M","3.04%"
"01/18/2021","0.000388","0.000371","0.000388","0.000360","532.15M","4.59%"
"01/17/2021","0.000371","0.000363","0.000374","0.000361","361.75M","1.60%"
"01/16/2021","0.000365","0.000371","0.000375","0.000365","531.74M","-1.44%"
"01/15/2021","0.000371","0.000361","0.000394","0.000356","597.59M","1.04%"
"01/14/2021","0.000367","0.000355","0.000371","0.000353","429.34M","3.82%"
"01/13/2021","0.000353","0.000333","0.000362","0.000333","283.04M","5.97%"
"01/12/2021","0.000333","0.000368","0.000368","0.000333","368.48M","-9.30%"
"01/11/2021","0.000368","0.000382","0.000382","0.000340","610.28M","-4.68%"
"01/10/2021","0.000386","0.000398","0.000421","0.000381","635.28M","-3.07%"
"01/09/2021","0.000398","0.000392","0.000413","0.000391","597.33M","1.52%"
"01/08/2021","0.000392","0.000398","0.000401","0.000350","827.51M","-2.03%"
"01/07/2021","0.000400","0.000363","0.000428","0.000360","1.54B","9.88%"
"01/06/2021","0.000364","0.000334","0.000375","0.000334","554.00M","7.98%"
"01/05/2021","0.000337","0.000329","0.000337","0.000318","392.59M","1.11%"
"01/04/2021","0.000333","0.000364","0.000364","0.000333","694.05M","-9.01%"
"01/03/2021","0.000366","0.000378","0.000397","0.000366","445.61M","-4.40%"
"01/02/2021","0.000383","0.000354","0.000406","0.000354","465.67M","7.96%"
"01/01/2021","0.000355","0.000356","0.000365","0.000353","242.23M","-0.15%"
"12/31/2020","0.000356","0.000363","0.000363","0.000344","410.99M","-1.95%"
"12/30/2020","0.000363","0.000363","0.000365","0.000359","304.82M","0.00%"
"12/29/2020","0.000362","0.000411","0.000411","0.000356","456.92M","-12.68%"
"12/28/2020","0.000415","0.000417","0.000425","0.000413","294.04M","-0.51%"
"12/27/2020","0.000417","0.000413","0.000438","0.000413","544.97M","1.01%"
"12/26/2020","0.000413","0.000452","0.000484","0.000405","1.74B","-8.34%"
"12/25/2020","0.000451","0.000404","0.000451","0.000392","757.68M","11.10%"
"12/24/2020","0.000406","0.000381","0.000406","0.000367","718.45M","6.25%"
"12/23/2020","0.000382","0.000402","0.000446","0.000382","1.30B","-4.93%"
"12/22/2020","0.000402","0.000422","0.000424","0.000389","446.35M","-4.97%"
"12/21/2020","0.000422","0.000444","0.000444","0.000417","817.51M","-4.86%"
"12/20/2020","0.000444","0.000471","0.000485","0.000428","5.12B","-3.84%"
"12/19/2020","0.000462","0.000349","0.000530","0.000335","5.08B","32.22%"
"12/18/2020","0.000349","0.000327","0.000349","0.000319","492.47M","6.79%"
"12/17/2020","0.000327","0.000345","0.000345","0.000327","591.53M","-5.26%"
"12/16/2020","0.000345","0.000356","0.000363","0.000345","517.32M","-3.12%"
"12/15/2020","0.000356","0.000398","0.000398","0.000356","999.67M","-10.97%"
"12/14/2020","0.000400","0.000511","0.000511","0.000381","4.08B","-23.42%"
"12/13/2020","0.000523","0.000303","0.000523","0.000300","2.19B","71.89%"
"12/12/2020","0.000304","0.000294","0.000306","0.000294","533.84M","2.97%"
"12/11/2020","0.000295","0.000285","0.000300","0.000281","367.29M","3.71%"
"12/10/2020","0.000285","0.000292","0.000292","0.000284","433.73M","-2.41%"
"12/09/2020","0.000292","0.000294","0.000294","0.000285","497.36M","-0.62%"
"12/08/2020","0.000294","0.000309","0.000309","0.000294","498.18M","-4.79%"
"12/07/2020","0.000308","0.000300","0.000308","0.000296","533.05M","2.72%"
"12/06/2020","0.000300","0.000305","0.000307","0.000297","485.45M","-1.41%"
"12/05/2020","0.000304","0.000294","0.000306","0.000293","516.60M","4.06%"
"12/04/2020","0.000293","0.000289","0.000311","0.000289","751.83M","1.29%"
"12/03/2020","0.000289","0.000289","0.000289","0.000283","516.74M","0.00%"
"12/02/2020","0.000289","0.000282","0.000289","0.000280","558.17M","0.60%"
"12/01/2020","0.000287","0.000302","0.000302","0.000282","634.58M","-5.12%"
"11/30/2020","0.000302","0.000301","0.000303","0.000297","503.55M","0.20%"
"11/29/2020","0.000302","0.000310","0.000310","0.000294","440.87M","-2.54%"
"11/28/2020","0.000310","0.000288","0.000311","0.000288","529.30M","8.05%"
"11/27/2020","0.000287","0.000297","0.000301","0.000280","481.04M","-3.48%"
"11/26/2020","0.000297","0.000330","0.000330","0.000281","734.12M","-10.72%"
"11/25/2020","0.000333","0.000336","0.000348","0.000325","826.96M","-1.28%"
"11/24/2020","0.000337","0.000317","0.000337","0.000317","785.10M","6.22%"
"11/23/2020","0.000317","0.000314","0.000323","0.000314","383.53M","1.12%"
"11/22/2020","0.000314","0.000314","0.000324","0.000304","399.91M","0.00%"
"11/21/2020","0.000314","0.000305","0.000314","0.000299","328.07M","3.11%"
"11/20/2020","0.000304","0.000304","0.000304","0.000293","376.01M","0.00%"
"11/19/2020","0.000304","0.000312","0.000312","0.000301","261.33M","-2.52%"
"11/18/2020","0.000312","0.000319","0.000320","0.000297","354.03M","-2.32%"
"11/17/2020","0.000319","0.000310","0.000319","0.000308","259.39M","3.55%"
"11/16/2020","0.000308","0.000286","0.000310","0.000282","379.86M","8.35%"
"11/15/2020","0.000284","0.000312","0.000315","0.000279","1.05B","-8.81%"
"11/14/2020","0.000312","0.000328","0.000328","0.000309","220.36M","-4.36%"
"11/13/2020","0.000326","0.000321","0.000326","0.000319","208.64M","1.81%"
"11/12/2020","0.000320","0.000309","0.000323","0.000305","250.98M","3.97%"
"11/11/2020","0.000308","0.000326","0.000326","0.000308","282.92M","-5.39%"
"11/10/2020","0.000325","0.000303","0.000326","0.000303","413.79M","7.60%"
"11/09/2020","0.000303","0.000307","0.000311","0.000303","265.21M","-1.60%"
"11/08/2020","0.000307","0.000305","0.000319","0.000301","297.51M","0.69%"
"11/07/2020","0.000305","0.000314","0.000318","0.000301","390.63M","-2.88%"
"11/06/2020","0.000314","0.000292","0.000315","0.000292","382.12M","7.77%"
"11/05/2020","0.000292","0.000281","0.000298","0.000281","443.58M","4.62%"
"11/04/2020","0.000279","0.000273","0.000281","0.000271","309.04M","2.07%"
"11/03/2020","0.000273","0.000277","0.000277","0.000272","517.76M","-1.90%"
"11/02/2020","0.000278","0.000341","0.000360","0.000270","2.34B","-18.77%"
"11/01/2020","0.000343","0.000271","0.000345","0.000269","1.74B","26.61%"
"10/31/2020","0.000271","0.000264","0.000274","0.000264","256.13M","2.48%"
"10/30/2020","0.000264","0.000279","0.000279","0.000261","304.67M","-5.28%"
"10/29/2020","0.000279","0.000275","0.000282","0.000275","249.16M","1.54%"
"10/28/2020","0.000275","0.000285","0.000289","0.000272","295.83M","-4.17%"
"10/27/2020","0.000287","0.000288","0.000310","0.000283","360.25M","0.00%"
"10/26/2020","0.000287","0.000319","0.000319","0.000287","443.46M","-10.22%"
"10/25/2020","0.000320","0.000320","0.000324","0.000314","248.77M","-0.25%"
"10/24/2020","0.000320","0.000319","0.000330","0.000319","237.84M","0.41%"
"10/23/2020","0.000319","0.000323","0.000330","0.000317","260.48M","-1.52%"
"10/22/2020","0.000324","0.000332","0.000334","0.000323","248.41M","-2.25%"
"10/21/2020","0.000331","0.000320","0.000334","0.000317","241.28M","3.87%"
"10/20/2020","0.000319","0.000338","0.000339","0.000319","205.18M","-5.73%"
"10/19/2020","0.000338","0.000336","0.000346","0.000333","265.45M","0.64%"
"10/18/2020","0.000336","0.000334","0.000336","0.000331","175.38M","0.63%"
"10/17/2020","0.000334","0.000339","0.000344","0.000333","215.29M","-1.74%"
"10/16/2020","0.000340","0.000344","0.000344","0.000320","326.26M","-1.23%"
"10/15/2020","0.000344","0.000349","0.000349","0.000334","250.11M","-1.29%"
"10/14/2020","0.000349","0.000363","0.000378","0.000345","366.06M","-3.77%"
"10/13/2020","0.000362","0.000337","0.000365","0.000337","522.04M","7.55%"
"10/12/2020","0.000337","0.000331","0.000344","0.000327","375.89M","1.52%"
"10/11/2020","0.000332","0.000340","0.000340","0.000324","283.24M","-2.36%"
"10/10/2020","0.000340","0.000333","0.000346","0.000330","282.90M","2.55%"
"10/09/2020","0.000332","0.000335","0.000335","0.000325","231.07M","-0.40%"
"10/08/2020","0.000333","0.000322","0.000333","0.000317","225.63M","3.42%"
"10/07/2020","0.000322","0.000312","0.000322","0.000303","320.99M","3.44%"
"10/06/2020","0.000311","0.000339","0.000345","0.000311","274.37M","-7.82%"
"10/05/2020","0.000338","0.000351","0.000351","0.000336","210.80M","-3.74%"
"10/04/2020","0.000351","0.000346","0.000352","0.000346","171.59M","1.14%"
"10/03/2020","0.000347","0.000341","0.000350","0.000335","225.23M","1.98%"
"10/02/2020","0.000340","0.000375","0.000375","0.000340","246.08M","-9.06%"
"10/01/2020","0.000374","0.000371","0.000378","0.000362","207.01M","0.81%"
"09/30/2020","0.000371","0.000385","0.000385","0.000370","235.83M","-3.45%"
"09/29/2020","0.000384","0.000365","0.000384","0.000365","487.74M","5.20%"
"09/28/2020","0.000365","0.000369","0.000376","0.000364","270.01M","-0.93%"
"09/27/2020","0.000369","0.000371","0.000381","0.000367","199.84M","-0.62%"
"09/26/2020","0.000371","0.000379","0.000393","0.000366","236.47M","-1.90%"
"09/25/2020","0.000378","0.000392","0.000402","0.000378","303.40M","-3.31%"
"09/24/2020","0.000391","0.000377","0.000392","0.000359","510.18M","3.94%"
"09/23/2020","0.000376","0.000353","0.000394","0.000353","575.94M","6.59%"
"09/22/2020","0.000353","0.000372","0.000372","0.000327","310.17M","-4.88%"
"09/21/2020","0.000371","0.000429","0.000429","0.000371","368.50M","-13.31%"
"09/20/2020","0.000428","0.000425","0.000430","0.000415","612.26M","0.80%"
"09/19/2020","0.000425","0.000428","0.000431","0.000410","171.73M","-0.87%"
"09/18/2020","0.000428","0.000423","0.000436","0.000419","264.30M","1.02%"
"09/17/2020","0.000424","0.000397","0.000427","0.000397","468.20M","6.90%"
"09/16/2020","0.000397","0.000402","0.000409","0.000370","435.84M","-1.25%"
"09/15/2020","0.000402","0.000418","0.000421","0.000402","326.56M","-3.88%"
"09/14/2020","0.000418","0.000407","0.000420","0.000406","271.73M","2.65%"
"09/13/2020","0.000407","0.000448","0.000448","0.000399","366.58M","-9.13%"
"09/12/2020","0.000448","0.000439","0.000448","0.000434","299.15M","2.05%"
"09/11/2020","0.000439","0.000434","0.000439","0.000426","423.98M","1.19%"
"09/10/2020","0.000434","0.000414","0.000440","0.000414","407.47M","4.85%"
"09/09/2020","0.000414","0.000424","0.000428","0.000400","673.67M","-2.88%"
"09/08/2020","0.000426","0.000409","0.000450","0.000404","711.75M","4.22%"
"09/07/2020","0.000409","0.000415","0.000422","0.000381","245.11M","-1.59%"
"09/06/2020","0.000415","0.000379","0.000428","0.000363","423.78M","9.65%"
"09/05/2020","0.000379","0.000461","0.000461","0.000360","487.11M","-17.89%"
"09/04/2020","0.000461","0.000408","0.000471","0.000408","603.43M","12.54%"
"09/03/2020","0.000410","0.000603","0.000606","0.000403","822.49M","-32.06%"
"09/02/2020","0.000603","0.000638","0.000638","0.000579","571.90M","-5.37%"
"09/01/2020","0.000638","0.000680","0.000680","0.000638","612.61M","-6.22%"
"08/31/2020","0.000680","0.000674","0.000702","0.000674","852.98M","1.29%"
"08/30/2020","0.000671","0.000729","0.000729","0.000671","868.12M","-7.93%"
"08/29/2020","0.000729","0.000636","0.000767","0.000636","3.26B","14.64%"
"08/28/2020","0.000636","0.000620","0.000660","0.000620","820.14M","2.68%"
"08/27/2020","0.000619","0.000617","0.000646","0.000596","1.58B","0.39%"
"08/26/2020","0.000617","0.000553","0.000636","0.000553","1.24B","11.57%"
"08/25/2020","0.000553","0.000622","0.000628","0.000553","617.87M","-11.15%"
"08/24/2020","0.000623","0.000564","0.000631","0.000561","1.30B","10.02%"
"08/23/2020","0.000566","0.000570","0.000571","0.000547","411.24M","-0.78%"
"08/22/2020","0.000570","0.000550","0.000570","0.000518","528.03M","3.68%"
"08/21/2020","0.000550","0.000587","0.000587","0.000550","508.72M","-6.25%"
"08/20/2020","0.000587","0.000613","0.000613","0.000586","573.00M","-4.21%"
"08/19/2020","0.000613","0.000621","0.000622","0.000582","1.20B","-2.00%"
"08/18/2020","0.000625","0.000631","0.000641","0.000615","660.06M","-0.95%"
"08/17/2020","0.000631","0.000678","0.000678","0.000631","1.02B","-6.88%"
"08/16/2020","0.000678","0.000694","0.000718","0.000649","1.90B","-2.32%"
"08/15/2020","0.000694","0.000620","0.000694","0.000614","1.97B","11.91%"
"08/14/2020","0.000620","0.000737","0.000742","0.000620","3.05B","-16.06%"
"08/13/2020","0.000738","0.000572","0.000775","0.000552","4.47B","29.09%"
"08/12/2020","0.000572","0.000595","0.000595","0.000560","1.12B","-4.07%"
"08/11/2020","0.000596","0.000632","0.000639","0.000590","1.40B","-5.65%"
"08/10/2020","0.000632","0.000682","0.000706","0.000628","2.34B","-7.37%"
"08/09/2020","0.000682","0.000869","0.000869","0.000682","3.19B","-21.78%"
"08/08/2020","0.000872","0.000850","0.000899","0.000787","6.82B","3.63%"
"08/07/2020","0.000842","0.000655","0.000842","0.000614","6.86B","28.56%"
"08/06/2020","0.000655","0.000511","0.000730","0.000511","14.88B","28.09%"
"08/05/2020","0.000511","0.000383","0.000511","0.000372","2.15B","33.44%"
"08/04/2020","0.000383","0.000312","0.000403","0.000312","2.66B","22.87%"
"08/03/2020","0.000312","0.000307","0.000319","0.000307","247.53M","1.46%"
"08/02/2020","0.000307","0.000319","0.000319","0.000290","560.72M","-3.38%"
"08/01/2020","0.000318","0.000322","0.000326","0.000318","213.84M","-1.20%"
"07/31/2020","0.000322","0.000318","0.000331","0.000314","213.07M","1.29%"
"07/30/2020","0.000318","0.000288","0.000318","0.000288","570.05M","10.34%"
"07/29/2020","0.000288","0.000288","0.000296","0.000288","185.13M","0.00%"
"07/28/2020","0.000288","0.000294","0.000294","0.000286","242.56M","-1.87%"
"07/27/2020","0.000294","0.000304","0.000304","0.000281","695.95M","-3.53%"
"07/26/2020","0.000304","0.000322","0.000325","0.000302","411.77M","-5.51%"
"07/25/2020","0.000322","0.000313","0.000323","0.000313","194.72M","2.85%"
"07/24/2020","0.000313","0.000319","0.000319","0.000308","401.22M","-1.94%"
"07/23/2020","0.000319","0.000317","0.000330","0.000313","411.90M","0.91%"
"07/22/2020","0.000317","0.000308","0.000320","0.000302","359.61M","2.63%"
"07/21/2020","0.000308","0.000311","0.000311","0.000298","320.70M","-0.83%"
"07/20/2020","0.000311","0.000311","0.000326","0.000311","345.05M","0.00%"
"07/19/2020","0.000311","0.000296","0.000311","0.000294","253.54M","4.84%"
"07/18/2020","0.000296","0.000292","0.000302","0.000289","340.37M","1.41%"
"07/17/2020","0.000292","0.000288","0.000292","0.000284","244.06M","1.53%"
"07/16/2020","0.000288","0.000308","0.000308","0.000281","373.92M","-6.55%"
"07/15/2020","0.000308","0.000300","0.000309","0.000299","195.88M","2.54%"
"07/14/2020","0.000300","0.000324","0.000324","0.000300","395.28M","-7.37%"
"07/13/2020","0.000324","0.000316","0.000325","0.000312","491.01M","2.17%"
"07/12/2020","0.000317","0.000340","0.000343","0.000316","440.28M","-6.79%"
"07/11/2020","0.000340","0.000341","0.000362","0.000337","626.19M","-0.31%"
"07/10/2020","0.000341","0.000313","0.000341","0.000312","734.62M","8.99%"
"07/09/2020","0.000313","0.000298","0.000324","0.000298","405.13M","5.02%"
"07/08/2020","0.000298","0.000299","0.000305","0.000297","459.99M","-0.57%"
"07/07/2020","0.000300","0.000322","0.000324","0.000300","1.07B","-6.71%"
"07/06/2020","0.000322","0.000273","0.000322","0.000271","5.41B","17.92%"
"07/05/2020","0.000273","0.000280","0.000287","0.000273","785.27M","-2.62%"
"07/04/2020","0.000280","0.000270","0.000288","0.000267","1.24B","3.62%"
"07/03/2020","0.000270","0.000258","0.000289","0.000255","1.31B","5.26%"
"07/02/2020","0.000257","0.000266","0.000267","0.000249","240.51M","-3.57%"
"07/01/2020","0.000266","0.000263","0.000269","0.000257","233.68M","1.19%"
"06/30/2020","0.000263","0.000262","0.000269","0.000252","293.61M","0.29%"
"06/29/2020","0.000262","0.000253","0.000269","0.000248","364.87M","4.32%"
"06/28/2020","0.000252","0.000284","0.000298","0.000246","878.37M","-10.06%"
"06/27/2020","0.000280","0.000252","0.000293","0.000252","1.24B","10.91%"
"06/26/2020","0.000252","0.000253","0.000258","0.000242","275.23M","-0.43%"
"06/25/2020","0.000253","0.000259","0.000260","0.000245","297.14M","-2.28%"
"06/24/2020","0.000259","0.000268","0.000275","0.000252","277.75M","-3.35%"
"06/23/2020","0.000268","0.000267","0.000278","0.000262","387.07M","0.30%"
"06/22/2020","0.000267","0.000273","0.000283","0.000266","381.42M","-2.10%"
"06/21/2020","0.000273","0.000279","0.000299","0.000273","590.02M","-2.28%"
"06/20/2020","0.000279","0.000264","0.000297","0.000253","636.69M","5.98%"
"06/19/2020","0.000264","0.000246","0.000271","0.000239","606.05M","7.18%"
"06/18/2020","0.000246","0.000236","0.000255","0.000233","328.20M","4.36%"
"06/17/2020","0.000236","0.000244","0.000248","0.000229","226.72M","-3.18%"
"06/16/2020","0.000244","0.000241","0.000248","0.000232","264.08M","1.10%"
"06/15/2020","0.000241","0.000250","0.000252","0.000222","472.87M","-3.77%"
"06/14/2020","0.000250","0.000262","0.000266","0.000243","245.12M","-4.59%"
"06/13/2020","0.000262","0.000259","0.000274","0.000250","393.80M","1.32%"
"06/12/2020","0.000259","0.000232","0.000267","0.000226","561.22M","11.54%"
"06/11/2020","0.000232","0.000237","0.000262","0.000231","704.25M","-2.20%"
"06/10/2020","0.000237","0.000236","0.000239","0.000230","249.61M","0.58%"
"06/09/2020","0.000236","0.000237","0.000240","0.000230","364.23M","-0.35%"
"06/08/2020","0.000237","0.000227","0.000239","0.000227","2.14B","4.37%"
"06/07/2020","0.000227","0.000227","0.000235","0.000220","183.06M","0.00%"
"06/06/2020","0.000227","0.000227","0.000230","0.000223","209.32M","-0.40%"
"06/05/2020","0.000227","0.000226","0.000235","0.000225","191.91M","0.57%"
"06/04/2020","0.000226","0.000225","0.000228","0.000220","166.16M","0.62%"
"06/03/2020","0.000225","0.000218","0.000227","0.000209","431.63M","3.06%"
"06/02/2020","0.000218","0.000230","0.000234","0.000210","330.30M","-5.11%"
"06/01/2020","0.000230","0.000226","0.000233","0.000224","151.19M","1.66%"
"05/31/2020","0.000226","0.000236","0.000238","0.000224","263.64M","-4.05%"
"05/30/2020","0.000236","0.000225","0.000245","0.000218","1.50B","4.70%"
"05/29/2020","0.000225","0.000228","0.000229","0.000221","191.10M","-1.24%"
"05/28/2020","0.000228","0.000221","0.000229","0.000221","171.28M","3.22%"
"05/27/2020","0.000221","0.000220","0.000231","0.000220","249.70M","0.29%"
"05/26/2020","0.000220","0.000216","0.000226","0.000214","312.16M","1.98%"
"05/25/2020","0.000216","0.000208","0.000221","0.000204","215.35M","3.55%"
"05/24/2020","0.000209","0.000226","0.000230","0.000209","474.86M","-7.77%"
"05/23/2020","0.000226","0.000212","0.000230","0.000212","522.45M","6.62%"
"05/22/2020","0.000212","0.000201","0.000215","0.000200","231.97M","5.77%"
"05/21/2020","0.000200","0.000209","0.000211","0.000199","242.48M","-3.92%"
"05/20/2020","0.000209","0.000207","0.000216","0.000204","225.68M","0.86%"
"05/19/2020","0.000207","0.000205","0.000207","0.000203","132.49M","1.11%"
"05/18/2020","0.000205","0.000204","0.000209","0.000203","198.14M","0.00%"
"05/17/2020","0.000204","0.000208","0.000208","0.000204","207.39M","-1.68%"
"05/16/2020","0.000208","0.000205","0.000209","0.000203","179.51M","1.57%"
"05/15/2020","0.000205","0.000201","0.000211","0.000197","298.67M","2.03%"
"05/14/2020","0.000201","0.000203","0.000208","0.000196","421.70M","-1.31%"
"05/13/2020","0.000203","0.000195","0.000209","0.000194","369.39M","3.87%"
"05/12/2020","0.000196","0.000195","0.000207","0.000191","398.17M","0.00%"
"05/11/2020","0.000196","0.000201","0.000210","0.000188","410.90M","-2.89%"
"05/10/2020","0.000202","0.000229","0.000229","0.000198","522.89M","-11.72%"
"05/09/2020","0.000228","0.000220","0.000242","0.000215","628.95M","3.78%"
"05/08/2020","0.000220","0.000221","0.000227","0.000214","222.30M","-0.42%"
"05/07/2020","0.000221","0.000214","0.000228","0.000207","3.51B","3.43%"
"05/06/2020","0.000214","0.000216","0.000228","0.000213","180.63M","-1.24%"
"05/05/2020","0.000216","0.000218","0.000225","0.000212","178.19M","-0.93%"
"05/04/2020","0.000218","0.000216","0.000220","0.000209","215.37M","1.07%"
"05/03/2020","0.000216","0.000229","0.000232","0.000213","255.84M","-5.44%"
"05/02/2020","0.000228","0.000229","0.000230","0.000220","177.78M","0.00%"
"05/01/2020","0.000229","0.000225","0.000237","0.000224","145.86M","1.82%"
"04/30/2020","0.000225","0.000227","0.000237","0.000212","366.94M","-0.61%"
"04/29/2020","0.000226","0.000226","0.000232","0.000218","347.76M","0.00%"
"04/28/2020","0.000226","0.000218","0.000233","0.000217","342.36M","3.81%"
"04/27/2020","0.000218","0.000224","0.000224","0.000209","206.26M","-2.58%"
"04/26/2020","0.000224","0.000213","0.000224","0.000209","289.81M","5.04%"
"04/25/2020","0.000213","0.000207","0.000216","0.000206","184.85M","2.98%"
"04/24/2020","0.000207","0.000212","0.000215","0.000205","144.55M","-2.66%"
"04/23/2020","0.000212","0.000205","0.000218","0.000201","272.82M","3.62%"
"04/22/2020","0.000205","0.000199","0.000210","0.000197","113.94M","2.52%"
"04/21/2020","0.000200","0.000199","0.000206","0.000196","182.40M","0.00%"
"04/20/2020","0.000200","0.000212","0.000215","0.000196","261.73M","-5.73%"
"04/19/2020","0.000212","0.000212","0.000218","0.000205","243.79M","-0.26%"
"04/18/2020","0.000212","0.000200","0.000222","0.000200","353.73M","5.94%"
"04/17/2020","0.000200","0.000199","0.000206","0.000196","126.96M","0.60%"
"04/16/2020","0.000199","0.000192","0.000209","0.000186","199.21M","3.92%"
"04/15/2020","0.000192","0.000194","0.000198","0.000190","147.33M","-1.23%"
