"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2022","16,616.40","16,402.50","16,631.15","16,374.45","416.14M","0.75%"
"06/08/2022","16,492.20","16,610.75","16,649.75","16,425.80","454.70M","-0.35%"
"06/07/2022","16,550.70","16,602.10","16,619.05","16,489.15","419.14M","-0.90%"
"06/06/2022","16,701.20","16,671.30","16,741.20","16,565.50","414.37M","-0.12%"
"06/03/2022","16,721.50","16,928.45","16,953.65","16,705.75","427.46M","-0.44%"
"06/02/2022","16,794.75","16,650.25","16,810.55","16,613.65","477.08M","0.63%"
"06/01/2022","16,688.95","16,772.05","16,831.20","16,601.85","542.49M","-0.47%"
"05/31/2022","16,767.50","16,761.55","16,883.60","16,702.45","1.14B","-0.42%"
"05/30/2022","16,838.15","16,692.20","16,860.40","16,672.60","571.02M","1.95%"
"05/27/2022","16,516.80","16,473.30","16,534.55","16,388.70","491.13M","1.07%"
"05/26/2022","16,341.90","16,267.60","16,382.85","16,046.55","627.93M","0.96%"
"05/25/2022","16,187.15","16,384.30","16,409.30","16,167.50","567.62M","-0.77%"
"05/24/2022","16,312.30","16,428.60","16,460.00","16,262.35","677.68M","-0.59%"
"05/23/2022","16,409.75","16,504.60","16,612.15","16,382.10","634.01M","-0.41%"
"05/20/2022","16,476.70","16,290.20","16,491.10","16,253.55","464.26M","2.68%"
"05/19/2022","16,047.35","16,146.70","16,213.10","16,015.30","545.57M","-2.66%"
"05/18/2022","16,485.80","16,566.70","16,655.45","16,461.60","585.37M","-0.08%"
"05/17/2022","16,498.50","16,166.00","16,522.65","16,152.50","542.28M","2.61%"
"05/16/2022","16,079.00","16,062.65","16,199.25","15,946.80","505.41M","0.58%"
"05/13/2022","15,986.50","16,200.60","16,315.00","15,941.10","710.18M","-0.23%"
"05/12/2022","16,023.90","16,263.20","16,281.05","15,946.15","733.93M","-2.29%"
"05/11/2022","16,399.70","16,502.45","16,576.40","16,204.25","592.90M","-0.40%"
"05/10/2022","16,466.25","16,533.40","16,653.85","16,426.90","510.07M","-0.70%"
"05/09/2022","16,581.80","16,549.25","16,694.60","16,441.40","497.88M","-0.88%"
"05/06/2022","16,729.55","16,740.10","16,807.10","16,654.25","573.86M","-1.69%"
"05/05/2022","17,016.60","17,186.35","17,270.60","16,978.65","472.62M","0.07%"
"05/04/2022","17,004.05","17,451.15","17,483.80","16,944.55","546.54M","-2.38%"
"05/02/2022","17,419.45","17,286.65","17,439.90","17,269.85","427.13M","-0.22%"
"04/29/2022","17,457.20","17,703.10","17,741.40","17,404.90","535.22M","-0.90%"
"04/28/2022","17,615.40","17,557.60","17,687.50","17,429.20","491.82M","1.25%"
"04/27/2022","17,398.55","17,453.55","17,484.15","17,321.10","460.39M","-1.02%"
"04/26/2022","17,577.80","17,472.10","17,600.45","17,429.85","455.17M","1.60%"
"04/25/2022","17,300.35","17,373.15","17,403.90","17,236.45","526.76M","-1.37%"
"04/22/2022","17,541.10","17,610.30","17,678.25","17,518.85","433.80M","-1.18%"
"04/21/2022","17,750.20","17,602.60","17,766.90","17,578.00","485.14M","1.45%"
"04/20/2022","17,496.65","17,425.20","17,553.95","17,353.90","489.48M","0.96%"
"04/19/2022","17,330.40","17,662.55","17,687.45","17,199.50","649.41M","-1.34%"
"04/18/2022","17,565.95","17,566.00","17,615.05","17,440.60","592.99M","-1.51%"
"04/13/2022","17,835.20","17,956.20","18,017.30","17,816.20","452.94M","-0.24%"
"04/12/2022","17,877.55","17,965.30","17,970.95","17,786.95","526.48M","-0.86%"
"04/11/2022","18,032.40","18,062.45","18,114.55","17,992.95","485.79M","-0.31%"
"04/08/2022","18,089.30","17,993.65","18,144.35","17,906.55","526.97M","0.94%"
"04/07/2022","17,920.80","18,006.65","18,092.30","17,906.10","598.78M","-0.85%"
"04/06/2022","18,075.10","18,089.30","18,154.05","18,042.85","633.72M","-0.66%"
"04/05/2022","18,195.10","18,294.25","18,327.75","18,159.85","574.20M","-0.33%"
"04/04/2022","18,256.10","18,010.30","18,281.95","17,994.90","625.46M","2.11%"
"04/01/2022","17,879.50","17,643.90","17,912.70","17,631.10","542.93M","1.24%"
"03/31/2022","17,660.35","17,710.75","17,752.55","17,627.35","545.40M","-0.14%"
"03/30/2022","17,684.30","17,665.60","17,718.05","17,589.15","1.07B","0.92%"
"03/29/2022","17,523.60","17,500.45","17,541.25","17,438.40","555.54M","0.58%"
"03/28/2022","17,422.15","17,404.80","17,434.80","17,213.80","592.73M","0.30%"
"03/25/2022","17,370.50","17,500.85","17,506.95","17,287.85","501.92M","-0.34%"
"03/24/2022","17,429.95","17,305.85","17,494.15","17,301.80","547.12M","-0.09%"
"03/23/2022","17,446.05","17,593.40","17,625.90","17,399.80","665.05M","-0.30%"
"03/22/2022","17,499.20","17,329.55","17,518.25","17,195.60","661.59M","1.01%"
"03/21/2022","17,323.65","17,550.50","17,576.50","17,306.60","642.89M","-1.04%"
"03/17/2022","17,505.40","17,422.35","17,553.70","17,394.25","1.53B","1.79%"
"03/16/2022","17,198.00","17,086.00","17,209.50","17,052.60","536.87M","1.92%"
"03/15/2022","16,873.45","17,107.75","17,136.90","16,764.25","757.60M","-1.19%"
"03/14/2022","17,076.60","16,882.50","17,092.15","16,833.10","646.87M","1.18%"
"03/11/2022","16,877.70","16,773.60","16,928.25","16,717.00","648.81M","0.25%"
"03/10/2022","16,835.50","16,979.85","16,979.85","16,689.80","947.89M","1.59%"
"03/09/2022","16,571.55","16,328.40","16,648.10","16,245.75","862.93M","1.97%"
"03/08/2022","16,251.65","15,991.45","16,267.05","15,901.10","970.06M","1.02%"
"03/07/2022","16,086.95","16,116.10","16,180.60","15,938.75","1.01B","-2.40%"
"03/04/2022","16,482.85","16,610.75","16,700.55","16,384.25","876.33M","-1.66%"
"03/03/2022","16,761.60","16,991.00","17,032.95","16,708.10","891.72M","-0.56%"
"03/02/2022","16,855.70","16,826.25","16,930.20","16,732.05","990.39M","-0.95%"
"02/28/2022","17,016.55","16,701.70","17,035.15","16,568.45","894.96M","0.85%"
"02/25/2022","16,872.35","16,703.00","16,955.50","16,676.60","856.27M","2.70%"
"02/24/2022","16,428.05","16,742.80","16,897.85","16,384.45","1.22B","-4.89%"
"02/23/2022","17,273.45","17,378.95","17,413.30","17,240.00","495.08M","-0.02%"
"02/22/2022","17,276.50","17,012.75","17,321.15","17,009.30","647.48M","-0.59%"
"02/21/2022","17,379.10","17,389.55","17,532.40","17,251.85","449.22M","-0.54%"
"02/18/2022","17,472.90","17,456.70","17,586.35","17,439.05","428.51M","-0.29%"
"02/17/2022","17,524.45","17,608.45","17,657.10","17,457.20","481.50M","-0.04%"
"02/16/2022","17,530.65","17,626.25","17,706.10","17,481.65","525.19M","-0.17%"
"02/15/2022","17,560.55","17,147.90","17,582.90","17,037.60","653.39M","2.93%"
"02/14/2022","17,060.70","17,293.10","17,318.45","17,026.40","675.02M","-3.10%"
"02/11/2022","17,606.60","17,694.40","17,696.95","17,541.65","552.48M","-1.32%"
"02/10/2022","17,842.90","17,794.00","17,869.10","17,665.70","623.07M","0.76%"
"02/09/2022","17,707.85","17,612.55","17,720.90","17,583.00","546.25M","1.13%"
"02/08/2022","17,509.80","17,543.20","17,572.70","17,298.35","761.38M","0.18%"
"02/07/2022","17,477.65","17,710.05","17,791.70","17,382.80","792.39M","-1.56%"
"02/04/2022","17,755.30","17,826.25","17,858.20","17,701.20","625.56M","-0.22%"
"02/03/2022","17,794.70","17,985.10","17,996.30","17,749.40","582.90M","-1.13%"
"02/02/2022","17,998.75","17,920.05","18,012.25","17,889.15","654.34M","1.14%"
"02/01/2022","17,796.25","17,731.55","17,826.15","17,464.25","851.16M","1.42%"
"01/31/2022","17,547.40","17,516.90","17,623.25","17,479.65","643.93M","1.34%"
"01/28/2022","17,314.70","17,405.55","17,587.60","17,289.20","753.07M","0.07%"
"01/27/2022","17,302.35","17,281.70","17,376.85","17,069.75","870.93M","-1.07%"
"01/25/2022","17,489.15","17,200.40","17,519.60","17,030.45","697.19M","0.78%"
"01/24/2022","17,353.45","17,821.55","17,841.40","17,197.00","824.08M","-2.82%"
"01/21/2022","17,856.15","17,882.35","17,953.60","17,721.30","584.31M","-0.92%"
"01/20/2022","18,021.10","18,168.25","18,187.60","17,915.75","514.64M","-0.87%"
"01/19/2022","18,179.70","18,349.55","18,349.55","18,114.85","623.26M","-0.83%"
"01/18/2022","18,331.70","18,577.70","18,595.15","18,302.95","542.80M","-1.14%"
"01/17/2022","18,543.20","18,471.60","18,553.40","18,456.55","480.74M","0.31%"
"01/14/2022","18,485.70","18,411.20","18,515.10","18,348.40","454.77M","0.02%"
"01/13/2022","18,482.45","18,478.55","18,495.65","18,385.00","643.14M","0.28%"
"01/12/2022","18,430.25","18,390.85","18,443.80","18,346.95","492.32M","0.85%"
"01/11/2022","18,275.15","18,225.70","18,295.00","18,181.40","569.93M","0.25%"
"01/10/2022","18,229.10","18,146.20","18,243.25","18,109.75","543.92M","0.97%"
"01/07/2022","18,053.95","18,035.70","18,140.85","17,944.40","591.47M","0.38%"
"01/06/2022","17,985.60","17,997.60","18,025.25","17,889.75","550.86M","-0.89%"
"01/05/2022","18,147.50","18,044.30","18,164.70","17,974.90","789.82M","0.65%"
"01/04/2022","18,030.95","17,934.50","18,051.50","17,831.50","674.49M","0.88%"
"01/03/2022","17,874.00","17,654.45","17,894.15","17,651.45","575.68M","1.45%"
"12/31/2021","17,618.80","17,488.45","17,659.55","17,485.95","371.50M","0.97%"
"12/30/2021","17,449.30","17,465.25","17,516.05","17,413.20","593.56M","-0.17%"
"12/29/2021","17,478.80","17,491.05","17,552.70","17,444.60","416.81M","-0.13%"
"12/28/2021","17,501.75","17,444.55","17,517.85","17,428.10","393.67M","0.86%"
"12/27/2021","17,351.80","17,214.15","17,374.80","17,103.95","363.99M","0.45%"
"12/24/2021","17,273.65","17,434.25","17,441.55","17,192.70","438.10M","-0.50%"
"12/23/2021","17,360.65","17,346.70","17,398.35","17,303.05","433.62M","0.74%"
"12/22/2021","17,232.80","17,135.65","17,248.45","17,096.60","503.90M","1.14%"
"12/21/2021","17,037.75","17,011.85","17,192.95","16,950.20","531.63M","1.08%"
"12/20/2021","16,856.20","17,084.60","17,097.00","16,653.60","707.08M","-2.28%"
"12/17/2021","17,249.00","17,559.85","17,578.75","17,231.70","677.58M","-1.66%"
"12/16/2021","17,539.30","17,674.35","17,680.80","17,480.15","501.00M","0.07%"
"12/15/2021","17,526.35","17,637.45","17,662.95","17,505.80","489.15M","-0.63%"
"12/14/2021","17,637.70","17,586.70","17,677.40","17,528.05","623.85M","-0.15%"
"12/13/2021","17,664.85","17,918.85","17,941.35","17,653.60","752.84M","-0.77%"
"12/10/2021","17,802.60","17,760.45","17,821.15","17,699.05","701.94M","0.03%"
"12/09/2021","17,797.80","17,805.80","17,824.20","17,667.10","803.60M","0.26%"
"12/08/2021","17,751.90","17,595.55","17,766.10","17,589.80","564.95M","1.64%"
"12/07/2021","17,464.95","17,332.25","17,535.40","17,275.95","772.07M","1.56%"
"12/06/2021","17,197.50","17,511.30","17,517.90","17,175.55","525.10M","-1.69%"
"12/03/2021","17,493.70","17,701.25","17,764.15","17,477.75","567.50M","-1.03%"
"12/02/2021","17,675.00","17,465.90","17,694.30","17,434.70","526.19M","1.32%"
"12/01/2021","17,444.45","17,381.40","17,482.65","17,338.60","626.40M","1.01%"
"11/30/2021","17,270.25","17,333.75","17,611.40","17,216.60","978.15M","-0.40%"
"11/29/2021","17,339.15","17,351.65","17,448.75","17,060.70","661.31M","-0.01%"
"11/26/2021","17,340.50","17,665.10","17,683.50","17,297.15","744.90M","-2.92%"
"11/25/2021","17,861.65","17,739.55","17,884.95","17,657.65","531.11M","0.73%"
"11/24/2021","17,733.00","17,870.50","17,917.10","17,673.10","570.43M","-0.51%"
"11/23/2021","17,823.50","17,581.55","17,865.70","17,518.95","956.13M","0.65%"
"11/22/2021","17,708.55","18,096.90","18,103.50","17,561.60","740.48M","-1.94%"
"11/18/2021","18,059.50","18,208.60","18,260.60","17,979.30","671.10M","-0.83%"
"11/17/2021","18,211.35","18,244.05","18,338.35","18,189.45","505.04M","-0.49%"
"11/16/2021","18,301.45","18,420.25","18,425.80","18,260.85","506.13M","-0.54%"
"11/15/2021","18,401.65","18,438.25","18,498.70","18,364.40","485.66M","0.07%"
"11/12/2021","18,389.50","18,266.75","18,407.45","18,197.90","473.38M","1.28%"
"11/11/2021","18,156.80","18,248.50","18,252.60","18,085.50","570.49M","-0.74%"
"11/10/2021","18,291.75","18,238.00","18,335.20","18,191.60","661.94M","-0.09%"
"11/09/2021","18,309.05","18,338.35","18,364.60","18,240.80","608.88M","-0.06%"
"11/08/2021","18,320.65","18,280.75","18,339.65","18,079.45","706.46M","0.91%"
"11/04/2021","18,156.15","18,176.70","18,188.20","18,139.90","119.58M","0.49%"
"11/03/2021","18,066.95","18,161.20","18,200.00","17,979.85","680.17M","-0.19%"
"11/02/2021","18,101.00","18,174.70","18,211.00","18,062.10","664.61M","-0.19%"
"11/01/2021","18,134.60","17,996.55","18,156.45","17,901.50","806.19M","1.42%"
"10/29/2021","17,880.80","18,010.55","18,114.50","17,782.45","913.93M","-0.82%"
"10/28/2021","18,028.10","18,368.25","18,369.65","17,971.60","1.10B","-1.97%"
"10/27/2021","18,390.05","18,457.20","18,515.80","18,348.25","823.75M","-0.19%"
"10/26/2021","18,425.15","18,301.00","18,463.85","18,260.75","946.70M","0.84%"
"10/25/2021","18,272.40","18,396.20","18,406.15","18,096.65","1.00B","-0.07%"
"10/22/2021","18,285.15","18,426.35","18,502.85","18,203.00","988.16M","-0.48%"
"10/21/2021","18,374.10","18,587.20","18,588.45","18,240.20","1.05B","-0.51%"
"10/20/2021","18,467.75","18,665.05","18,678.75","18,399.75","832.37M","-0.96%"
"10/19/2021","18,646.15","18,869.65","18,870.70","18,604.10","940.42M","-0.47%"
"10/18/2021","18,734.90","18,789.30","18,807.50","18,717.65","1.59B","0.67%"
"10/14/2021","18,610.35","18,543.05","18,621.60","18,525.80","976.71M","0.96%"
"10/13/2021","18,433.20","18,365.90","18,469.10","18,323.35","901.78M","0.95%"
"10/12/2021","18,258.85","18,181.55","18,275.00","18,125.20","724.21M","0.33%"
"10/11/2021","18,198.90","18,128.70","18,289.45","18,100.70","683.32M","0.32%"
"10/08/2021","18,141.70","18,154.00","18,195.30","18,092.55","689.84M","0.46%"
"10/07/2021","18,058.00","18,072.50","18,122.40","18,031.50","785.76M","0.85%"
"10/06/2021","17,905.85","18,130.35","18,157.45","17,873.55","830.43M","-0.98%"
"10/05/2021","18,082.80","17,934.55","18,093.20","17,912.35","790.88M","0.70%"
"10/04/2021","17,956.75","17,867.80","17,992.25","17,837.35","702.64M","1.00%"
"10/01/2021","17,778.55","17,768.00","17,802.25","17,686.60","847.07M","-0.37%"
"09/30/2021","17,845.10","17,939.35","17,962.55","17,814.95","774.92M","-0.45%"
"09/29/2021","17,926.05","17,881.70","17,998.15","17,834.80","1.02B","-0.26%"
"09/28/2021","17,973.15","18,135.90","18,141.55","17,811.20","764.83M","-0.62%"
"09/27/2021","18,085.55","18,167.90","18,168.05","18,028.00","523.83M","-0.03%"
"09/24/2021","18,090.20","18,159.65","18,204.05","18,054.60","662.10M","0.02%"
"09/23/2021","18,085.80","17,939.85","18,104.95","17,917.30","614.47M","1.50%"
"09/22/2021","17,817.70","17,838.85","17,875.95","17,787.00","546.86M","0.00%"
"09/21/2021","17,817.95","17,696.00","17,834.40","17,577.10","664.50M","0.93%"
"09/20/2021","17,654.10","17,719.65","17,888.70","17,619.65","680.33M","-1.18%"
"09/17/2021","17,864.55","17,997.30","18,072.50","17,814.80","1.41B","-0.34%"
"09/16/2021","17,925.05","17,838.25","17,941.20","17,808.85","1.73B","0.65%"
"09/15/2021","17,809.50","17,694.60","17,823.00","17,690.95","891.38M","0.74%"
"09/14/2021","17,678.45","17,716.45","17,733.25","17,666.15","1.16B","0.17%"
"09/13/2021","17,648.60","17,649.95","17,669.25","17,558.15","456.70M","-0.02%"
"09/09/2021","17,652.90","17,591.25","17,663.35","17,579.55","427.08M","0.15%"
"09/08/2021","17,626.20","17,633.80","17,647.95","17,521.85","542.88M","0.04%"
"09/07/2021","17,618.70","17,669.40","17,691.15","17,542.80","438.52M","-0.13%"
"09/06/2021","17,641.00","17,677.60","17,695.75","17,613.85","402.72M","0.25%"
"09/03/2021","17,597.45","17,542.50","17,613.50","17,487.60","541.10M","0.53%"
"09/02/2021","17,504.60","17,363.15","17,515.55","17,328.60","568.00M","0.93%"
"09/01/2021","17,343.30","17,432.65","17,470.65","17,321.70","615.27M","-0.17%"
"08/31/2021","17,373.10","17,182.90","17,394.60","17,153.40","774.60M","1.22%"
"08/30/2021","17,164.20","17,003.40","17,183.05","16,993.35","546.63M","1.38%"
"08/27/2021","16,930.85","16,858.75","16,945.50","16,782.80","442.82M","0.53%"
"08/26/2021","16,841.60","16,834.65","16,888.85","16,804.85","527.92M","0.07%"
"08/25/2021","16,830.10","16,844.80","16,896.45","16,809.40","522.40M","0.13%"
"08/24/2021","16,808.00","16,744.60","16,825.70","16,678.40","612.74M","0.81%"
"08/23/2021","16,673.35","16,784.25","16,784.80","16,574.10","630.19M","0.19%"
"08/20/2021","16,642.15","16,599.00","16,724.60","16,586.60","653.15M","-0.81%"
"08/18/2021","16,778.80","16,876.60","16,897.30","16,749.95","530.94M","-0.16%"
"08/17/2021","16,805.15","16,733.65","16,819.55","16,680.50","612.90M","0.34%"
"08/16/2021","16,748.00","16,709.15","16,769.30","16,667.55","438.70M","0.19%"
"08/13/2021","16,716.15","16,591.85","16,731.20","16,582.90","566.60M","0.89%"
"08/12/2021","16,569.30","16,512.00","16,577.80","16,485.70","495.35M","0.48%"
"08/11/2021","16,490.15","16,535.45","16,547.75","16,345.50","593.57M","-0.02%"
"08/10/2021","16,493.85","16,505.00","16,578.65","16,407.50","533.83M","0.06%"
"08/09/2021","16,483.45","16,524.05","16,554.45","16,404.90","431.98M","0.04%"
"08/06/2021","16,476.55","16,533.75","16,564.00","16,463.00","602.51M","-0.27%"
"08/05/2021","16,520.50","16,526.35","16,566.20","16,430.90","689.35M","0.16%"
"08/04/2021","16,494.55","16,465.55","16,544.70","16,448.85","709.01M","0.58%"
"08/03/2021","16,399.95","16,235.40","16,415.95","16,201.90","624.66M","1.44%"
"08/02/2021","16,166.95","16,151.80","16,174.95","16,112.80","538.27M","0.79%"
"07/30/2021","16,040.15","16,073.55","16,138.65","16,022.00","694.45M","-0.03%"
"07/29/2021","16,045.20","16,040.50","16,082.55","16,013.80","693.10M","0.38%"
"07/28/2021","15,983.90","16,030.60","16,030.60","15,781.90","610.92M","-0.17%"
"07/27/2021","16,011.05","16,131.45","16,152.70","15,967.15","621.15M","-0.52%"
"07/26/2021","16,094.20","16,117.25","16,156.20","16,066.15","671.54M","-0.15%"
"07/23/2021","16,119.10","16,127.85","16,161.65","16,032.00","543.31M","0.15%"
"07/22/2021","16,094.25","15,995.30","16,105.60","15,988.55","501.35M","1.31%"
"07/20/2021","15,886.25","15,962.50","15,983.10","15,829.50","574.67M","-0.75%"
"07/19/2021","16,006.90","16,015.05","16,097.40","15,958.30","486.66M","-1.02%"
"07/16/2021","16,172.05","16,194.70","16,200.30","16,129.40","560.39M","0.07%"
"07/15/2021","16,160.20","16,114.10","16,184.70","16,100.15","593.53M","0.43%"
"07/14/2021","16,091.50","16,058.15","16,112.00","16,009.10","408.00M","0.22%"
"07/13/2021","16,055.60","16,053.50","16,063.70","15,994.80","493.58M","0.62%"
"07/12/2021","15,955.95","16,028.95","16,050.95","15,911.70","459.24M","0.02%"
"07/09/2021","15,952.40","15,948.70","15,987.40","15,896.15","446.95M","-0.18%"
"07/08/2021","15,981.95","16,100.80","16,136.40","15,935.00","559.78M","-0.84%"
"07/07/2021","16,117.40","16,055.35","16,133.70","16,013.55","566.27M","0.39%"
"07/06/2021","16,054.90","16,045.05","16,149.70","16,039.75","678.52M","-0.07%"
"07/05/2021","16,066.90","16,027.95","16,078.20","15,999.20","434.96M","0.69%"
"07/02/2021","15,957.10","15,950.95","15,972.65","15,883.10","476.83M","0.18%"
"07/01/2021","15,928.10","15,992.20","15,992.75","15,913.30","460.48M","-0.20%"
"06/30/2021","15,959.40","16,020.90","16,073.85","15,945.55","561.02M","-0.20%"
"06/29/2021","15,992.10","16,050.50","16,088.55","15,966.85","724.86M","-0.39%"
"06/28/2021","16,055.20","16,141.45","16,141.70","16,032.75","592.66M","-0.20%"
"06/25/2021","16,087.20","16,058.95","16,097.20","15,998.55","583.84M","0.47%"
"06/24/2021","16,011.55","15,978.10","16,038.00","15,946.55","612.17M","0.49%"
"06/23/2021","15,933.15","16,118.00","16,118.15","15,919.55","718.00M","-0.59%"
"06/22/2021","16,026.95","16,087.00","16,147.35","16,005.85","679.80M","0.22%"
"06/21/2021","15,991.25","15,751.35","16,009.00","15,729.35","747.15M","0.48%"
"06/18/2021","15,915.55","15,988.65","15,992.95","15,665.25","1.10B","-0.13%"
"06/17/2021","15,936.20","15,897.60","16,024.00","15,865.45","687.78M","-0.56%"
"06/16/2021","16,025.55","16,111.65","16,149.25","15,998.85","628.36M","-0.69%"
"06/15/2021","16,136.65","16,134.30","16,167.60","16,113.60","603.94M","0.35%"
